from_id,to_id,to_name,relationship_type,score,source_column
Respondent_10,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_11,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_12,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_13,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_14,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_15,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_16,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_17,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_18,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_19,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_20,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_21,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_22,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_23,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_24,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_25,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_26,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_27,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_28,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_29,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_30,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_31,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_32,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_33,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_34,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_35,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_36,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_37,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_38,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_39,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_40,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_41,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_42,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_43,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_44,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_45,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_46,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_47,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_48,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_49,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_50,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_51,Aspect_9,driving_safety_score,RATES,3.0,driving_safety_score
Respondent_52,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_53,Aspect_9,driving_safety_score,RATES,10.0,driving_safety_score
Respondent_54,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_55,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_56,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_57,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_58,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_59,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_60,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_61,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_62,Aspect_9,driving_safety_score,RATES,8.0,driving_safety_score
Respondent_63,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_64,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_65,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_66,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_67,Aspect_9,driving_safety_score,RATES,7.0,driving_safety_score
Respondent_68,Aspect_9,driving_safety_score,RATES,5.0,driving_safety_score
Respondent_69,Aspect_9,driving_safety_score,RATES,6.0,driving_safety_score
Respondent_70,Aspect_9,driving_safety_score,RATES,9.0,driving_safety_score
Respondent_0,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_1,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_2,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_3,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_4,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_5,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_6,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_7,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_8,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_9,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_10,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_11,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_12,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_13,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_14,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_15,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_16,Aspect_10,riding_comfort_score,RATES,10.0,riding_comfort_score
Respondent_17,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_18,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_19,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_20,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_21,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_22,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_23,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_24,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_25,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_26,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_27,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_28,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_29,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_30,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_31,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_32,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_33,Aspect_10,riding_comfort_score,RATES,10.0,riding_comfort_score
Respondent_34,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_35,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_36,Aspect_10,riding_comfort_score,RATES,5.0,riding_comfort_score
Respondent_37,Aspect_10,riding_comfort_score,RATES,10.0,riding_comfort_score
Respondent_38,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_39,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_40,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_41,Aspect_10,riding_comfort_score,RATES,10.0,riding_comfort_score
Respondent_42,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_43,Aspect_10,riding_comfort_score,RATES,4.0,riding_comfort_score
Respondent_44,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_45,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_46,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_47,Aspect_10,riding_comfort_score,RATES,10.0,riding_comfort_score
Respondent_48,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_49,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_50,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_51,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_52,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_53,Aspect_10,riding_comfort_score,RATES,10.0,riding_comfort_score
Respondent_54,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_55,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_56,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_57,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_58,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_59,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_60,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_61,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_62,Aspect_10,riding_comfort_score,RATES,5.0,riding_comfort_score
Respondent_63,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_64,Aspect_10,riding_comfort_score,RATES,7.0,riding_comfort_score
Respondent_65,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_66,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_67,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_68,Aspect_10,riding_comfort_score,RATES,8.0,riding_comfort_score
Respondent_69,Aspect_10,riding_comfort_score,RATES,6.0,riding_comfort_score
Respondent_70,Aspect_10,riding_comfort_score,RATES,9.0,riding_comfort_score
Respondent_0,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_1,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_2,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_3,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_4,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_5,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_6,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_7,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_8,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_9,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_10,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_11,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_12,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_13,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_14,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_15,Aspect_11,operation_convenience_score,RATES,9.0,operation_convenience_score
Respondent_16,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_17,Aspect_11,operation_convenience_score,RATES,10.0,operation_convenience_score
Respondent_18,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_19,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_20,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_21,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_22,Aspect_11,operation_convenience_score,RATES,9.0,operation_convenience_score
Respondent_23,Aspect_11,operation_convenience_score,RATES,9.0,operation_convenience_score
Respondent_24,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_25,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_26,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_27,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_28,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_29,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_30,Aspect_11,operation_convenience_score,RATES,10.0,operation_convenience_score
Respondent_31,Aspect_11,operation_convenience_score,RATES,9.0,operation_convenience_score
Respondent_32,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_33,Aspect_11,operation_convenience_score,RATES,10.0,operation_convenience_score
Respondent_34,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_35,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_36,Aspect_11,operation_convenience_score,RATES,5.0,operation_convenience_score
Respondent_37,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_38,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_39,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_40,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_41,Aspect_11,operation_convenience_score,RATES,10.0,operation_convenience_score
Respondent_42,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_43,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_44,Aspect_11,operation_convenience_score,RATES,10.0,operation_convenience_score
Respondent_45,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_46,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_47,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_48,Aspect_11,operation_convenience_score,RATES,9.0,operation_convenience_score
Respondent_49,Aspect_11,operation_convenience_score,RATES,5.0,operation_convenience_score
Respondent_50,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_51,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_52,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_53,Aspect_11,operation_convenience_score,RATES,10.0,operation_convenience_score
Respondent_54,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_55,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_56,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_57,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_58,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_59,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_60,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_61,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_62,Aspect_11,operation_convenience_score,RATES,10.0,operation_convenience_score
Respondent_63,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_64,Aspect_11,operation_convenience_score,RATES,8.0,operation_convenience_score
Respondent_65,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_66,Aspect_11,operation_convenience_score,RATES,7.0,operation_convenience_score
Respondent_67,Aspect_11,operation_convenience_score,RATES,9.0,operation_convenience_score
Respondent_68,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_69,Aspect_11,operation_convenience_score,RATES,3.0,operation_convenience_score
Respondent_70,Aspect_11,operation_convenience_score,RATES,6.0,operation_convenience_score
Respondent_0,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_1,Aspect_12,service_experience_score,RATES,5.0,service_experience_score
Respondent_2,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_3,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_4,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_5,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_6,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_7,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_8,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_9,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_10,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_11,Aspect_12,service_experience_score,RATES,5.0,service_experience_score
Respondent_12,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_13,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_14,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_15,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_16,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_17,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_18,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_19,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_20,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_21,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_22,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_23,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_24,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_25,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_26,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_27,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_28,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_29,Aspect_12,service_experience_score,RATES,5.0,service_experience_score
Respondent_30,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_31,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_32,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_33,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_34,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_35,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_36,Aspect_12,service_experience_score,RATES,5.0,service_experience_score
Respondent_37,Aspect_12,service_experience_score,RATES,4.0,service_experience_score
Respondent_38,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_39,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_40,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_41,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_42,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_43,Aspect_12,service_experience_score,RATES,5.0,service_experience_score
Respondent_44,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_45,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_46,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_47,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_48,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_49,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_50,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_51,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_52,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_53,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_54,Aspect_12,service_experience_score,RATES,5.0,service_experience_score
Respondent_55,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_56,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_57,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_58,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_59,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_60,Aspect_12,service_experience_score,RATES,6.0,service_experience_score
Respondent_61,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_62,Aspect_12,service_experience_score,RATES,4.0,service_experience_score
Respondent_63,Aspect_12,service_experience_score,RATES,9.0,service_experience_score
Respondent_64,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_65,Aspect_12,service_experience_score,RATES,10.0,service_experience_score
Respondent_66,Aspect_12,service_experience_score,RATES,7.0,service_experience_score
Respondent_67,Aspect_12,service_experience_score,RATES,5.0,service_experience_score
Respondent_68,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_69,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_70,Aspect_12,service_experience_score,RATES,8.0,service_experience_score
Respondent_0,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_2,Aspect_13,driving_comfort_score,RATES,10.0,driving_comfort_score
Respondent_3,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_4,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_5,Aspect_13,driving_comfort_score,RATES,5.0,driving_comfort_score
Respondent_7,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_8,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_11,Aspect_13,driving_comfort_score,RATES,5.0,driving_comfort_score
Respondent_12,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_13,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_15,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_16,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_19,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_20,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_22,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_23,Aspect_13,driving_comfort_score,RATES,9.0,driving_comfort_score
Respondent_24,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_25,Aspect_13,driving_comfort_score,RATES,5.0,driving_comfort_score
Respondent_27,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_29,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_30,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_32,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_34,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_36,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_38,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_39,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_42,Aspect_13,driving_comfort_score,RATES,9.0,driving_comfort_score
Respondent_43,Aspect_13,driving_comfort_score,RATES,4.0,driving_comfort_score
Respondent_44,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_45,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_46,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_48,Aspect_13,driving_comfort_score,RATES,9.0,driving_comfort_score
Respondent_49,Aspect_13,driving_comfort_score,RATES,4.0,driving_comfort_score
Respondent_51,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_52,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_53,Aspect_13,driving_comfort_score,RATES,10.0,driving_comfort_score
Respondent_56,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_57,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_58,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_60,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_61,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_63,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_64,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
Respondent_65,Aspect_13,driving_comfort_score,RATES,8.0,driving_comfort_score
Respondent_67,Aspect_13,driving_comfort_score,RATES,6.0,driving_comfort_score
Respondent_70,Aspect_13,driving_comfort_score,RATES,7.0,driving_comfort_score
