component_id,name,source_column,mention_count
Component_435,分屏,smart_cabin_ui_positive_feedback,1
Component_436,副驾,smart_cabin_ui_positive_feedback,1
Component_437,主驾,smart_cabin_ui_positive_feedback,1
Component_438,视频,smart_cabin_ui_positive_feedback,1
Component_439,蓝牙耳机,smart_cabin_ui_positive_feedback,1
Component_440,头枕音响,smart_cabin_ui_positive_feedback,1
Component_441,越野模式,smart_cabin_ui_positive_feedback,1
Component_442,可视化展示,smart_cabin_ui_positive_feedback,1
Component_443,三维模型,smart_cabin_ui_positive_feedback,1
Component_444,车窗,smart_cabin_ui_positive_feedback,1
Component_445,加油盖,smart_cabin_ui_positive_feedback,1
Component_446,清晰度,smart_cabin_ui_negative_feedback,1
Component_447,品质感,smart_cabin_ui_negative_feedback,1
Component_448,大屏,smart_cabin_ui_negative_feedback,2
Component_449,UI设计,smart_cabin_ui_negative_feedback,1
Component_450,UI,smart_cabin_ui_negative_feedback,1
Component_451,显示效果,smart_cabin_ui_negative_feedback,1
Component_452,图标,smart_cabin_ui_negative_feedback,2
Component_453,功能菜单,smart_cabin_ui_negative_feedback,1
Component_454,主界面,smart_cabin_ui_negative_feedback,1
Component_455,程序,smart_cabin_ui_negative_feedback,1
Component_456,银河车型,smart_cabin_ui_negative_feedback,1
Component_457,功能,smart_cabin_ui_negative_feedback,1
Component_458,整车功能,smart_cabin_ui_negative_feedback,1
Component_459,操作界面,smart_cabin_ui_negative_feedback,1
Component_460,美术设计,smart_cabin_ui_negative_feedback,1
Component_461,豆包,smart_cabin_ecosystem_positive_feedback,1
Component_462,联网搜索,smart_cabin_ecosystem_positive_feedback,1
Component_463,短视频,smart_cabin_ecosystem_positive_feedback,1
Component_464,CarPlay,smart_cabin_ecosystem_positive_feedback,1
Component_465,ICCOA CarLink,smart_cabin_ecosystem_positive_feedback,1
Component_466,HiCar,smart_cabin_ecosystem_positive_feedback,1
Component_467,Flyme Link,smart_cabin_ecosystem_positive_feedback,1
Component_468,家庭场景应用,smart_cabin_ecosystem_positive_feedback,1
Component_469,高通骁龙8295P芯片,smart_cabin_ecosystem_positive_feedback,1
Component_470,四屏交互系统,smart_cabin_ecosystem_positive_feedback,1
Component_471,中控屏,smart_cabin_ecosystem_positive_feedback,1
Component_472,副驾屏,smart_cabin_ecosystem_positive_feedback,1
Component_473,HUD抬头显示,smart_cabin_ecosystem_positive_feedback,1
Component_474,安全驾驶交互屏,smart_cabin_ecosystem_positive_feedback,1
Component_475,MindGPT,smart_cabin_ecosystem_positive_feedback,1
Component_476,AI理想同学,smart_cabin_ecosystem_positive_feedback,1
Component_477,语音控制,smart_cabin_ecosystem_positive_feedback,1
Component_478,绘画生成,smart_cabin_ecosystem_positive_feedback,1
Component_479,任务规划,smart_cabin_ecosystem_positive_feedback,1
Component_480,音响系统,smart_cabin_ecosystem_positive_feedback,1
Component_481,扬声器,smart_cabin_ecosystem_positive_feedback,1
Component_482,7.3.4全景声布局,smart_cabin_ecosystem_positive_feedback,1
Component_483,高德,smart_cabin_ecosystem_positive_feedback,1
Component_484,应用中心,smart_cabin_ecosystem_positive_feedback,1
Component_485,车辆启动,smart_cabin_ecosystem_positive_feedback,1
Component_486,空调控制,smart_cabin_ecosystem_positive_feedback,1
Component_487,远控功能,smart_cabin_ecosystem_positive_feedback,1
Component_488,苹果,smart_cabin_ecosystem_positive_feedback,1
Component_489,安卓,smart_cabin_ecosystem_positive_feedback,1
Component_490,鸿蒙,smart_cabin_ecosystem_positive_feedback,1
Component_491,功能,smart_cabin_ecosystem_negative_feedback,1
Component_492,图标布局,smart_cabin_ecosystem_negative_feedback,1
Component_493,语音识别,smart_cabin_ecosystem_negative_feedback,1
Component_494,连续操作功能,smart_cabin_ecosystem_negative_feedback,1
Component_495,开放性,smart_cabin_ecosystem_negative_feedback,1
Component_496,丰富度,smart_cabin_ecosystem_negative_feedback,1
Component_497,第三方应用,smart_cabin_ecosystem_negative_feedback,1
Component_498,车机,smart_cabin_ecosystem_negative_feedback,1
Component_499,银河,smart_cabin_ecosystem_negative_feedback,1
Component_500,APP,smart_cabin_ecosystem_negative_feedback,1
Component_501,娱乐app生态,smart_cabin_ecosystem_negative_feedback,1
Component_502,APP界面,smart_cabin_ecosystem_negative_feedback,1
Component_503,主界面,smart_cabin_ecosystem_negative_feedback,1
Component_504,AV,smart_cabin_ecosystem_negative_feedback,1
Component_505,网联,smart_cabin_ecosystem_negative_feedback,1
Component_506,手机互联,smart_cabin_ecosystem_negative_feedback,1
Component_507,唤醒,smart_cabin_voice_assistant_positive_feedback,1
Component_508,识别,smart_cabin_voice_assistant_positive_feedback,2
Component_509,响应,smart_cabin_voice_assistant_positive_feedback,1
Component_510,AI形象,smart_cabin_voice_assistant_positive_feedback,1
Component_511,拾音分区,smart_cabin_voice_assistant_positive_feedback,1
Component_512,语音交互,smart_cabin_voice_assistant_positive_feedback,3
Component_513,执行能力,smart_cabin_voice_assistant_positive_feedback,1
Component_514,反应,smart_cabin_voice_assistant_positive_feedback,2
Component_515,泛化,smart_cabin_voice_assistant_positive_feedback,1
Component_516,模糊识别,smart_cabin_voice_assistant_positive_feedback,1
Component_517,音乐联动,smart_cabin_voice_assistant_positive_feedback,1
Component_518,导航联动,smart_cabin_voice_assistant_positive_feedback,1
Component_519,AI联动功能,smart_cabin_voice_assistant_positive_feedback,1
Component_520,语音助手,smart_cabin_voice_assistant_positive_feedback,5
Component_521,语音唤醒,smart_cabin_voice_assistant_positive_feedback,1
Component_522,屏幕熄屏,smart_cabin_voice_assistant_positive_feedback,1
Component_523,主界面,smart_cabin_voice_assistant_positive_feedback,1
Component_524,图标,smart_cabin_voice_assistant_positive_feedback,1
Component_525,应用,smart_cabin_voice_assistant_positive_feedback,1
Component_526,分区识别,smart_cabin_voice_assistant_positive_feedback,1
Component_527,复杂识别,smart_cabin_voice_assistant_positive_feedback,1
Component_528,NOMI形象,smart_cabin_voice_assistant_positive_feedback,1
Component_529,互动,smart_cabin_voice_assistant_positive_feedback,1
Component_530,千问,smart_cabin_voice_assistant_positive_feedback,1
Component_531,DeepSeek,smart_cabin_voice_assistant_positive_feedback,1
Component_532,语音增强,smart_cabin_voice_assistant_positive_feedback,1
Component_533,语音识别,smart_cabin_voice_assistant_positive_feedback,1
Component_534,连续指令,smart_cabin_voice_assistant_positive_feedback,1
Component_535,可见即可说,smart_cabin_voice_assistant_positive_feedback,1
Component_536,连续对话,smart_cabin_voice_assistant_positive_feedback,1
Component_537,语音,smart_cabin_voice_assistant_positive_feedback,3
Component_538,智驾,smart_cabin_voice_assistant_positive_feedback,1
Component_539,Nomi,smart_cabin_voice_assistant_positive_feedback,1
Component_540,自然语言理解,smart_cabin_voice_assistant_positive_feedback,1
Component_541,反应速度,smart_cabin_voice_assistant_negative_feedback,1
Component_542,理解能力,smart_cabin_voice_assistant_negative_feedback,1
Component_543,拒识,smart_cabin_voice_assistant_negative_feedback,1
Component_544,识别准确率,smart_cabin_voice_assistant_negative_feedback,1
Component_545,响应速度,smart_cabin_voice_assistant_negative_feedback,1
Component_546,同质化,smart_cabin_voice_assistant_negative_feedback,1
Component_547,唤醒率,smart_cabin_voice_assistant_negative_feedback,1
Component_548,唤醒功能,smart_cabin_voice_assistant_negative_feedback,1
Component_549,语音对话反应速度,smart_cabin_voice_assistant_negative_feedback,1
Component_550,语音识别准确率,smart_cabin_voice_assistant_negative_feedback,1
Component_551,连续对话功能,smart_cabin_voice_assistant_negative_feedback,1
Component_552,误识别,smart_cabin_voice_assistant_negative_feedback,1
Component_553,NFC钥匙,smart_cabin_voice_assistant_negative_feedback,1
Component_554,UWB钥匙,smart_cabin_voice_assistant_negative_feedback,1
Component_555,车机,smart_cabin_voice_assistant_negative_feedback,2
Component_556,触发灵敏度,smart_cabin_voice_assistant_negative_feedback,1
Component_557,HUD,smart_cabin_unique_features_positive_feedback,1
Component_558,浏览器,smart_cabin_unique_features_positive_feedback,1
Component_559,冰箱控制面板,smart_cabin_unique_features_positive_feedback,1
Component_560,能耗统计系统,smart_cabin_unique_features_positive_feedback,1
Component_561,空调,smart_cabin_unique_features_positive_feedback,1
Component_562,路书APP,smart_cabin_unique_features_positive_feedback,1
Component_563,场景预设,smart_cabin_unique_features_positive_feedback,1
Component_564,娱乐屏,smart_cabin_unique_features_positive_feedback,1
Component_565,屏幕角度调节机构,smart_cabin_unique_features_positive_feedback,1
Component_566,屏幕,smart_cabin_unique_features_positive_feedback,1
Component_567,杯托,smart_cabin_unique_features_positive_feedback,1
Component_568,按钮,smart_cabin_unique_features_positive_feedback,1
Component_569,摄像画面,smart_cabin_unique_features_positive_feedback,1
Component_570,座舱,smart_cabin_unique_features_positive_feedback,1
Component_571,滤网,smart_cabin_unique_features_positive_feedback,1
Component_572,流媒体后视镜,smart_cabin_unique_features_positive_feedback,2
Component_573,防晕车模式,smart_cabin_unique_features_positive_feedback,1
Component_574,华为平板接口,smart_cabin_unique_features_positive_feedback,1
Component_575,华为pad,smart_cabin_unique_features_positive_feedback,1
Component_576,车机,smart_cabin_unique_features_positive_feedback,1
Component_577,大屏,smart_cabin_unique_features_negative_feedback,1
Component_578,座舱UI,smart_cabin_unique_features_negative_feedback,1
Component_579,座舱,smart_cabin_unique_features_negative_feedback,1
Component_580,防夹手设置,smart_cabin_unique_features_negative_feedback,1
Component_581,应用生态,smart_cabin_unique_features_negative_feedback,1
Component_582,贯穿屏,smart_cabin_unique_features_negative_feedback,1
Component_583,UI,smart_cabin_unique_features_negative_feedback,1
Component_584,二排遥控器,smart_cabin_unique_features_negative_feedback,1
Component_585,车机,smart_cabin_unique_features_negative_feedback,1
Component_586,PAD,smart_cabin_unique_features_negative_feedback,1
Component_587,HUD,smart_cabin_unique_features_negative_feedback,1
Component_588,仪表盘,smart_cabin_unique_features_negative_feedback,1
Component_589,液晶显示屏,smart_cabin_other_positive_feedback,1
Component_590,屏幕,smart_cabin_other_positive_feedback,1
Component_591,第二排,smart_cabin_other_negative_feedback,1
Component_592,幼童,smart_cabin_other_negative_feedback,1
Component_593,头顶,smart_cabin_other_negative_feedback,1
Component_594,调用,smart_cabin_other_negative_feedback,1
Component_595,智能性,smart_cabin_other_negative_feedback,1
Component_596,电车功能,smart_cabin_other_negative_feedback,1
Component_597,空间,configuration_comfort_features_positive_feedback,1
Component_598,前备箱,configuration_comfort_features_positive_feedback,1
Component_599,驾驶品质,configuration_comfort_features_positive_feedback,1
Component_600,二排座椅,configuration_comfort_features_positive_feedback,1
Component_601,座椅按摩,configuration_comfort_features_positive_feedback,4
Component_602,0重力模式,configuration_comfort_features_positive_feedback,1
Component_603,座椅功能,configuration_comfort_features_positive_feedback,1
Component_604,座椅加热,configuration_comfort_features_positive_feedback,2
Component_605,无钥匙系统,configuration_comfort_features_positive_feedback,1
Component_606,大屏,configuration_comfort_features_positive_feedback,1
Component_607,品质感,configuration_comfort_features_positive_feedback,1
Component_608,性价比,configuration_comfort_features_positive_feedback,1
Component_609,座椅包裹性,configuration_comfort_features_positive_feedback,1
Component_610,杜比扬声器,configuration_comfort_features_positive_feedback,1
Component_611,音响,configuration_comfort_features_positive_feedback,1
Component_612,扬声器,configuration_comfort_features_positive_feedback,1
Component_613,冰箱,configuration_comfort_features_positive_feedback,3
Component_614,彩电,configuration_comfort_features_positive_feedback,2
Component_615,沙发,configuration_comfort_features_positive_feedback,2
Component_616,座椅,configuration_comfort_features_positive_feedback,7
Component_617,娱乐系统,configuration_comfort_features_positive_feedback,1
Component_618,扶手,configuration_comfort_features_positive_feedback,1
Component_619,座椅通风,configuration_comfort_features_positive_feedback,2
Component_620,全景天窗,configuration_comfort_features_positive_feedback,1
Component_621,座椅调节,configuration_comfort_features_positive_feedback,1
Component_622,后排空间,configuration_comfort_features_positive_feedback,1
Component_623,第三排座椅,configuration_comfort_features_positive_feedback,2
Component_624,座椅靠背,configuration_comfort_features_positive_feedback,1
Component_625,前排座椅,configuration_comfort_features_positive_feedback,1
Component_626,0重力座椅,configuration_comfort_features_positive_feedback,1
Component_627,热泵空调,configuration_comfort_features_positive_feedback,1
Component_628,前排座椅加热,configuration_comfort_features_positive_feedback,1
Component_629,前排座椅通风,configuration_comfort_features_positive_feedback,1
Component_630,前排座椅电动调节,configuration_comfort_features_positive_feedback,1
Component_631,CarPlay,configuration_comfort_features_positive_feedback,1
Component_632,无线连接,configuration_comfort_features_positive_feedback,1
Component_633,滑移门,configuration_comfort_features_positive_feedback,1
Component_634,中控大屏,configuration_comfort_features_positive_feedback,1
Component_635,软包覆,configuration_comfort_features_positive_feedback,1
Component_636,座椅调节按键,configuration_comfort_features_positive_feedback,1
Component_637,门板,configuration_comfort_features_positive_feedback,1
Component_638,增程器,configuration_comfort_features_positive_feedback,1
Component_639,后排电动腿托,configuration_comfort_features_positive_feedback,1
Component_640,后备箱,configuration_comfort_features_positive_feedback,1
Component_641,电吸门,configuration_comfort_features_positive_feedback,1
Component_642,空气悬架,configuration_comfort_features_positive_feedback,1
Component_643,副驾屏,configuration_comfort_features_positive_feedback,1
Component_644,二排座椅,configuration_comfort_features_negative_feedback,1
Component_645,扶手,configuration_comfort_features_negative_feedback,1
Component_646,三排座椅,configuration_comfort_features_negative_feedback,1
Component_647,扭力梁悬架,configuration_comfort_features_negative_feedback,1
Component_648,音效,configuration_comfort_features_negative_feedback,1
Component_649,车价,configuration_comfort_features_negative_feedback,1
Component_650,二排过道,configuration_comfort_features_negative_feedback,1
Component_651,主驾座椅,configuration_comfort_features_negative_feedback,1
Component_652,360影像,configuration_comfort_features_negative_feedback,1
Component_653,座椅通风,configuration_comfort_features_negative_feedback,1
Component_654,座椅加热,configuration_comfort_features_negative_feedback,1
Component_655,续航,configuration_comfort_features_negative_feedback,1
Component_656,后视镜,configuration_comfort_features_negative_feedback,1
Component_657,车机界面,configuration_comfort_features_negative_feedback,1
Component_658,电动滑移门,configuration_comfort_features_negative_feedback,1
Component_659,后排座椅靠背,configuration_comfort_features_negative_feedback,1
Component_660,腿托,configuration_comfort_features_negative_feedback,1
Component_661,配置,configuration_comfort_features_negative_feedback,1
Component_662,第三排,configuration_comfort_features_negative_feedback,1
Component_663,副驾屏,configuration_comfort_features_negative_feedback,1
Component_664,辅助驾驶,configuration_tech_features_positive_feedback,1
Component_665,语音助手,configuration_tech_features_positive_feedback,2
Component_666,操控体验,configuration_tech_features_positive_feedback,1
Component_667,MPV,configuration_tech_features_positive_feedback,1
Component_668,轿车,configuration_tech_features_positive_feedback,1
Component_669,二排屏幕,configuration_tech_features_positive_feedback,1
Component_670,健康监测,configuration_tech_features_positive_feedback,1
Component_671,生态互联,configuration_tech_features_positive_feedback,1
Component_672,AR HUD,configuration_tech_features_positive_feedback,2
Component_673,智驾高速NDA,configuration_tech_features_positive_feedback,1
Component_674,华为智驾方案,configuration_tech_features_positive_feedback,1
Component_675,杜比音效,configuration_tech_features_positive_feedback,1
Component_676,华为智能座舱,configuration_tech_features_positive_feedback,1
Component_677,交互系统,configuration_tech_features_positive_feedback,1
Component_678,生态整合,configuration_tech_features_positive_feedback,1
Component_679,后轮主动转向,configuration_tech_features_positive_feedback,1
Component_680,系统操作,configuration_tech_features_positive_feedback,1
Component_681,激光雷达,configuration_tech_features_positive_feedback,3
Component_682,空气悬架,configuration_tech_features_positive_feedback,1
Component_683,视频设备,configuration_tech_features_positive_feedback,1
Component_684,自动紧急制动,configuration_tech_features_positive_feedback,1
Component_685,车道居中保持,configuration_tech_features_positive_feedback,1
Component_686,盲点监测,configuration_tech_features_positive_feedback,1
Component_687,智能驾驶辅助系统,configuration_tech_features_positive_feedback,1
Component_688,智驾系统,configuration_tech_features_positive_feedback,2
Component_689,OTA升级,configuration_tech_features_positive_feedback,1
Component_690,智能泊车,configuration_tech_features_positive_feedback,1
Component_691,语音系统,configuration_tech_features_positive_feedback,1
Component_692,幕布投影,configuration_tech_features_positive_feedback,1
Component_693,4D毫米波雷达,configuration_tech_features_positive_feedback,1
Component_694,华为ADS辅助驾驶高阶版,configuration_tech_features_positive_feedback,1
Component_695,ADS4.0,configuration_tech_features_positive_feedback,1
Component_696,鸿蒙座舱,configuration_tech_features_positive_feedback,1
Component_697,屏幕,configuration_tech_features_negative_feedback,2
Component_698,流媒体后视镜,configuration_tech_features_negative_feedback,1
Component_699,冰箱,configuration_tech_features_negative_feedback,1
Component_700,碰撞报警音,configuration_tech_features_negative_feedback,1
Component_701,语音提醒,configuration_tech_features_negative_feedback,1
Component_702,幕布,configuration_tech_features_negative_feedback,1
Component_703,激光雷达,configuration_tech_features_negative_feedback,1
Component_704,智驾,configuration_tech_features_negative_feedback,1
Component_705,轮胎,configuration_other_positive_feedback,1
Component_706,大屏,configuration_other_positive_feedback,1
Component_707,头部吸顶屏,configuration_other_positive_feedback,1
Component_708,二排座椅,configuration_other_positive_feedback,1
Component_709,腿托,configuration_other_positive_feedback,1
Component_710,按摩功能,configuration_other_positive_feedback,1
Component_711,配置,configuration_other_positive_feedback,1
Component_712,续航里程,configuration_other_positive_feedback,1
Component_713,零重力座椅,configuration_other_positive_feedback,1
Component_714,后尾门,configuration_other_positive_feedback,1
Component_715,智驾,configuration_other_negative_feedback,1
Component_716,安全气囊,configuration_other_negative_feedback,1
Component_717,缝隙,body_gap_positive_feedback,4
Component_718,分缝,body_gap_positive_feedback,1
Component_719,感知区域,body_gap_positive_feedback,1
Component_720,设计,body_gap_positive_feedback,1
Component_721,颜色,body_gap_positive_feedback,1
Component_722,条子,body_gap_positive_feedback,1
Component_723,装饰,body_gap_positive_feedback,1
Component_724,外车身,body_gap_positive_feedback,1
Component_725,外观,body_gap_positive_feedback,1
Component_726,间隙,body_gap_positive_feedback,1
Component_727,面差,body_gap_positive_feedback,1
Component_728,车身缝隙,body_gap_positive_feedback,8
Component_729,整车,body_gap_positive_feedback,1
Component_730,整车车身,body_gap_positive_feedback,1
Component_731,车身,body_gap_positive_feedback,1
Component_732,外饰,body_gap_positive_feedback,1
Component_733,缝隙,body_gap_negative_feedback,3
Component_734,车身缝隙,body_gap_negative_feedback,2
Component_735,内饰缝,body_gap_negative_feedback,1
Component_736,车门接缝,body_gap_negative_feedback,1
Component_737,车外钣金缝隙,body_gap_negative_feedback,1
Component_738,行李仓内饰,body_gap_negative_feedback,1
Component_739,车膜,body_gap_negative_feedback,1
Component_740,后视镜,body_gap_negative_feedback,1
Component_741,缝线,body_gap_negative_feedback,1
Component_742,焊点,body_gap_negative_feedback,1
Component_743,内饰,body_gap_negative_feedback,1
Component_744,门中片,material_color_consistency_positive_feedback,1
Component_745,座椅,material_color_consistency_positive_feedback,1
Component_746,玻璃,material_color_consistency_positive_feedback,1
Component_747,顶棚,material_color_consistency_positive_feedback,1
Component_748,内饰,material_color_consistency_positive_feedback,5
Component_749,空调出风口,material_color_consistency_positive_feedback,1
Component_750,氛围灯,material_color_consistency_positive_feedback,1
Component_751,整车,material_color_consistency_positive_feedback,2
Component_752,材质,material_color_consistency_positive_feedback,1
Component_753,门,material_color_consistency_positive_feedback,1
Component_754,车身,material_color_consistency_positive_feedback,2
Component_755,硬质塑料,material_color_consistency_positive_feedback,1
Component_756,皮质包裹,material_color_consistency_positive_feedback,1
Component_757,车身漆面,material_color_consistency_positive_feedback,1
Component_758,车漆,material_color_consistency_positive_feedback,1
Component_759,座椅面料,material_color_consistency_positive_feedback,1
Component_760,机舱盖板,material_color_consistency_positive_feedback,1
Component_761,门下本体,material_color_consistency_negative_feedback,1
Component_762,颜色,material_color_consistency_negative_feedback,1
Component_763,仪表台,material_color_consistency_negative_feedback,1
Component_764,导轨,material_color_consistency_negative_feedback,1
Component_765,非接触面,material_color_consistency_negative_feedback,1
Component_766,电动机构,closure_quality_positive_feedback,1
Component_767,拉手,closure_quality_positive_feedback,1
Component_768,开关,closure_quality_positive_feedback,1
Component_769,尾门,closure_quality_positive_feedback,2
Component_770,门,closure_quality_positive_feedback,3
Component_771,门把手,closure_quality_positive_feedback,1
Component_772,冰箱,closure_quality_positive_feedback,1
Component_773,手扶箱,closure_quality_positive_feedback,1
Component_774,车门,closure_quality_positive_feedback,5
Component_775,外把手,closure_quality_negative_feedback,1
Component_776,门,closure_quality_negative_feedback,1
Component_777,开门力,closure_quality_negative_feedback,2
Component_778,关门声音,closure_quality_negative_feedback,1
Component_779,门饰板,closure_quality_negative_feedback,1
Component_780,关门声,closure_quality_negative_feedback,1
Component_781,副驾小桌板,closure_quality_negative_feedback,1
Component_782,电吸门,closure_quality_negative_feedback,1
Component_783,按键,button_quality_positive_feedback,11
Component_784,Icon,button_quality_positive_feedback,1
Component_785,实体按键,button_quality_positive_feedback,2
Component_786,中控屏,button_quality_positive_feedback,1
Component_787,虚拟按键,button_quality_positive_feedback,1
Component_788,后排电子按键,button_quality_positive_feedback,1
Component_789,拨杆,button_quality_positive_feedback,1
Component_790,氛围灯开关,button_quality_positive_feedback,1
Component_791,中控台旋钮按钮,button_quality_positive_feedback,1
Component_792,开门内开关,button_quality_positive_feedback,1
Component_793,屏幕,button_quality_positive_feedback,2
Component_794,语音,button_quality_positive_feedback,1
Component_795,拨钮,button_quality_positive_feedback,1
Component_796,旋钮,button_quality_positive_feedback,2
Component_797,按钮,button_quality_positive_feedback,1
Component_798,拨动机构,button_quality_positive_feedback,1
Component_799,推拉机构,button_quality_positive_feedback,1
Component_800,质感,button_quality_negative_feedback,2
Component_801,品质,button_quality_negative_feedback,1
Component_802,方向盘,button_quality_negative_feedback,1
Component_803,车顶触屏,button_quality_negative_feedback,1
Component_804,按键,button_quality_negative_feedback,5
Component_805,音量档位,button_quality_negative_feedback,1
Component_806,隐藏式门把手,button_quality_negative_feedback,1
Component_807,操作质感,button_quality_negative_feedback,1
Component_808,喇叭饰罩,overall_quality_other_positive_feedback,1
Component_809,电池,overall_quality_other_positive_feedback,1
Component_810,车身,overall_quality_other_positive_feedback,1
Component_811,座椅,overall_quality_other_negative_feedback,2
Component_812,缝线,overall_quality_other_negative_feedback,1
Component_813,塑料罩盖,overall_quality_other_negative_feedback,1
Component_814,功能件,overall_quality_other_negative_feedback,1
Component_815,驾驶视野,safety_info_expression_positive_feedback,1
Component_816,360开关,safety_info_expression_positive_feedback,1
Component_817,辅助驾驶系统,safety_info_expression_positive_feedback,1
Component_818,仪表,safety_info_expression_positive_feedback,2
Component_819,中控,safety_info_expression_positive_feedback,1
Component_820,HUD,safety_info_expression_positive_feedback,2
Component_821,气囊,safety_info_expression_positive_feedback,1
Component_822,后视镜补盲,safety_info_expression_positive_feedback,1
Component_823,A柱补盲,safety_info_expression_positive_feedback,1
Component_824,驾驶安全信息,safety_info_expression_positive_feedback,1
Component_825,车内摄像头,safety_info_expression_positive_feedback,1
Component_826,涉水检测,safety_info_expression_positive_feedback,1
Component_827,仪表,safety_info_expression_negative_feedback,1
Component_828,中控屏,safety_info_expression_negative_feedback,1
Component_829,二排,safety_info_expression_negative_feedback,1
Component_830,安全气囊,passive_safety_positive_feedback,4
Component_831,车门备份独立电源,passive_safety_positive_feedback,1
Component_832,车身结构,passive_safety_positive_feedback,1
Component_833,车身强度,passive_safety_positive_feedback,1
Component_834,电池,passive_safety_positive_feedback,1
Component_835,单踏板模式,passive_safety_positive_feedback,1
Component_836,侧气囊,passive_safety_positive_feedback,4
Component_837,侧气帘,passive_safety_positive_feedback,2
Component_838,安全带,passive_safety_positive_feedback,2
Component_839,后排座椅下滑气囊,passive_safety_positive_feedback,1
Component_840,全向传力路径,passive_safety_positive_feedback,1
Component_841,非承载式车身,passive_safety_positive_feedback,1
Component_842,侧气帘,passive_safety_negative_feedback,1
Component_843,安全气囊,passive_safety_negative_feedback,1
Component_844,前排中央气囊,passive_safety_negative_feedback,1
Component_845,辅助驾驶,active_safety_positive_feedback,1
Component_846,紧急主动操作,active_safety_positive_feedback,1
Component_847,避让操作,active_safety_positive_feedback,1
Component_848,智驾能力,active_safety_positive_feedback,1
Component_849,驾驶风险识别,active_safety_positive_feedback,1
Component_850,全场景辅助驾驶,active_safety_positive_feedback,1
Component_851,智驾功能,active_safety_positive_feedback,1
Component_852,主动安全,active_safety_positive_feedback,2
Component_853,智驾安全配置,active_safety_positive_feedback,1
Component_854,华为智驾,active_safety_positive_feedback,1
Component_855,ATL激光雷达,active_safety_positive_feedback,1
Component_856,地平线征程6M芯片,active_safety_positive_feedback,1
Component_857,英伟达Thor-U双芯,active_safety_positive_feedback,1
Component_858,高速NOA,active_safety_positive_feedback,1
Component_859,激光雷达AEB,active_safety_positive_feedback,1
Component_860,全场景NOA,active_safety_positive_feedback,1
Component_861,VLA辅助驾驶,active_safety_positive_feedback,1
Component_862,FSD,active_safety_positive_feedback,1
Component_863,视觉方案,active_safety_positive_feedback,1
Component_864,高阶智驾,active_safety_positive_feedback,1
Component_865,自动泊车,active_safety_positive_feedback,1
Component_866,上楼梯功能,active_safety_positive_feedback,1
Component_867,方向盘自动回正,active_safety_positive_feedback,1
Component_868,智能驾驶,active_safety_positive_feedback,1
Component_869,主机界面,active_safety_positive_feedback,1
Component_870,预警功能,active_safety_positive_feedback,1
Component_871,华为乾崑智驾,active_safety_positive_feedback,1
Component_872,主动避让行人,active_safety_positive_feedback,1
Component_873,AEB,active_safety_positive_feedback,1
Component_874,主动紧急避险功能,active_safety_positive_feedback,1
Component_875,辅助驾驶,active_safety_negative_feedback,1
Component_876,复杂场景识别,active_safety_negative_feedback,1
Component_877,智能驾驶,active_safety_negative_feedback,1
Component_878,智驾系统,active_safety_negative_feedback,1
Component_879,L2辅助驾驶,active_safety_negative_feedback,1
Component_880,下车开门预警,active_safety_negative_feedback,1
Component_881,行人检测,active_safety_negative_feedback,1
Component_882,高阶智驾,active_safety_negative_feedback,1
Component_883,高速NOA,active_safety_negative_feedback,1
Component_884,安全配置,driving_safety_other_positive_feedback,1
