component_id,name,source_column,mention_count
Component_885,门把手,driving_safety_other_positive_feedback,1
Component_886,乾坤智驾4.0,driving_safety_other_positive_feedback,1
Component_887,全维安全设计,driving_safety_other_positive_feedback,1
Component_888,主动安全,driving_safety_other_positive_feedback,1
Component_889,被动安全,driving_safety_other_positive_feedback,1
Component_890,座椅,driving_safety_other_positive_feedback,1
Component_891,智驾,driving_safety_other_positive_feedback,1
Component_892,加速,driving_safety_other_positive_feedback,1
Component_893,最高车速,driving_safety_other_negative_feedback,1
Component_894,座椅,seat_comfort_positive_feedback,34
Component_895,驾驶侧翼,seat_comfort_positive_feedback,1
Component_896,按摩功能,seat_comfort_positive_feedback,4
Component_897,主驾座椅,seat_comfort_positive_feedback,2
Component_898,副驾座椅,seat_comfort_positive_feedback,1
Component_899,副驾腿托,seat_comfort_positive_feedback,1
Component_900,头枕,seat_comfort_positive_feedback,3
Component_901,通风系统,seat_comfort_positive_feedback,1
Component_902,加热功能,seat_comfort_positive_feedback,1
Component_903,面料,seat_comfort_positive_feedback,1
Component_904,座椅按摩,seat_comfort_positive_feedback,1
Component_905,座椅通风,seat_comfort_positive_feedback,1
Component_906,座椅加热,seat_comfort_positive_feedback,1
Component_907,座垫,seat_comfort_positive_feedback,2
Component_908,后排座椅,seat_comfort_positive_feedback,2
Component_909,按摩,seat_comfort_positive_feedback,3
Component_910,二排座椅,seat_comfort_positive_feedback,1
Component_911,通风,seat_comfort_positive_feedback,1
Component_912,腿部空间,seat_comfort_positive_feedback,1
Component_913,支撑,seat_comfort_positive_feedback,1
Component_914,主驾驶座椅,seat_comfort_positive_feedback,1
Component_915,副驾驶座椅,seat_comfort_positive_feedback,1
Component_916,儿童座椅,seat_comfort_positive_feedback,1
Component_917,靠枕,seat_comfort_positive_feedback,1
Component_918,零重力座椅,seat_comfort_positive_feedback,1
Component_919,座椅,seat_comfort_negative_feedback,10
Component_920,零重力功能,seat_comfort_negative_feedback,1
Component_921,过道板扶手,seat_comfort_negative_feedback,1
Component_922,头枕,seat_comfort_negative_feedback,2
Component_923,腿部支撑,seat_comfort_negative_feedback,1
Component_924,按摩功能,seat_comfort_negative_feedback,2
Component_925,座椅材质,seat_comfort_negative_feedback,1
Component_926,真皮,seat_comfort_negative_feedback,1
Component_927,二排座椅,seat_comfort_negative_feedback,1
Component_928,承托,seat_comfort_negative_feedback,1
Component_929,6座布局,seat_comfort_negative_feedback,1
Component_930,空间,seat_comfort_negative_feedback,1
Component_931,腿拖,seat_comfort_negative_feedback,1
Component_932,支撑,seat_comfort_negative_feedback,1
Component_933,座椅表面,seat_comfort_negative_feedback,1
Component_934,褶皱,seat_comfort_negative_feedback,1
Component_935,缝线,seat_comfort_negative_feedback,1
Component_936,座椅工艺,seat_comfort_negative_feedback,1
Component_937,脚托,seat_comfort_negative_feedback,1
Component_938,腿托,seat_comfort_negative_feedback,1
Component_939,Y向空间,seat_comfort_negative_feedback,1
Component_940,坐垫按摩,seat_comfort_negative_feedback,1
Component_941,包裹性,seat_comfort_negative_feedback,2
Component_942,坐垫,seat_comfort_negative_feedback,2
Component_943,座椅靠背,seat_comfort_negative_feedback,1
Component_944,靠背,seat_comfort_negative_feedback,2
Component_945,座垫,seat_comfort_negative_feedback,1
Component_946,后排屏幕,seat_comfort_negative_feedback,1
Component_947,扶手,seat_comfort_negative_feedback,1
Component_948,肩部,seat_comfort_negative_feedback,1
Component_949,侧板,seat_comfort_negative_feedback,1
Component_950,悬架,seat_comfort_negative_feedback,1
Component_951,三排空间,space_positive_feedback,2
Component_952,三排座椅,space_positive_feedback,1
Component_953,储物空间,space_positive_feedback,3
Component_954,空间,space_positive_feedback,10
Component_955,地板,space_positive_feedback,1
Component_956,头部空间,space_positive_feedback,3
Component_957,二排空间,space_positive_feedback,1
Component_958,前排,space_positive_feedback,1
Component_959,后排,space_positive_feedback,1
Component_960,可调节空间,space_positive_feedback,1
Component_961,车内空间,space_positive_feedback,2
Component_962,空间感,space_positive_feedback,2
Component_963,空间利用率,space_positive_feedback,1
Component_964,座椅,space_positive_feedback,2
Component_965,地毯,space_positive_feedback,1
Component_966,腿部空间,space_positive_feedback,3
Component_967,乘坐空间,space_positive_feedback,3
Component_968,二排,space_positive_feedback,1
Component_969,三排,space_positive_feedback,1
Component_970,后排空间,space_positive_feedback,6
Component_971,整体空间,space_positive_feedback,1
Component_972,第三排空间,space_positive_feedback,2
Component_973,后备箱空间,space_positive_feedback,2
Component_974,平面空间,space_positive_feedback,1
Component_975,第三排座椅,space_positive_feedback,1
Component_976,前排空间,space_positive_feedback,1
Component_977,台阶,space_negative_feedback,1
Component_978,座椅,space_negative_feedback,1
Component_979,凹陷区域,space_negative_feedback,1
Component_980,车身,space_negative_feedback,3
Component_981,头部空间,space_negative_feedback,2
Component_982,侧面,space_negative_feedback,1
Component_983,后排,space_negative_feedback,1
Component_984,小孩,space_negative_feedback,1
Component_985,膝盖,space_negative_feedback,1
Component_986,右侧,space_negative_feedback,1
Component_987,后排头部空间,space_negative_feedback,1
Component_988,全景天窗,space_negative_feedback,1
Component_989,二排进出通道,space_negative_feedback,1
Component_990,三排空间,space_negative_feedback,1
Component_991,平整度,space_negative_feedback,1
Component_992,储物空间,space_negative_feedback,1
Component_993,腿托,space_negative_feedback,1
Component_994,空间,space_negative_feedback,2
Component_995,充电接口,space_negative_feedback,1
Component_996,杯架,space_negative_feedback,1
Component_997,前排拉手,space_negative_feedback,1
Component_998,悬架,comfort_features_positive_feedback,1
Component_999,座椅,comfort_features_positive_feedback,1
Component_1000,空气悬架,comfort_features_positive_feedback,1
Component_1001,储物空间,comfort_features_positive_feedback,1
Component_1002,人机交互系统,comfort_features_positive_feedback,1
Component_1003,座椅通风,comfort_features_positive_feedback,2
Component_1004,座椅加热,comfort_features_positive_feedback,1
Component_1005,全景天窗,comfort_features_positive_feedback,1
Component_1006,遮阳帘,comfort_features_positive_feedback,2
Component_1007,后排座椅,comfort_features_positive_feedback,1
Component_1008,小冰箱,comfort_features_positive_feedback,1
Component_1009,后排座椅屏幕,comfort_features_positive_feedback,1
Component_1010,电动遮阳帘,comfort_features_positive_feedback,1
Component_1011,座椅按摩,comfort_features_positive_feedback,1
Component_1012,二排座椅,comfort_features_positive_feedback,1
Component_1013,天幕,comfort_features_positive_feedback,1
Component_1014,冰箱,comfort_features_positive_feedback,1
Component_1015,彩电,comfort_features_positive_feedback,1
Component_1016,沙发,comfort_features_positive_feedback,1
Component_1017,零重力座椅,comfort_features_positive_feedback,1
Component_1018,零重力座椅,comfort_features_negative_feedback,1
Component_1019,中控台,comfort_features_negative_feedback,1
Component_1020,后排出风口,comfort_features_negative_feedback,1
Component_1021,座椅调节,comfort_features_negative_feedback,1
Component_1022,腰托调节,comfort_features_negative_feedback,1
Component_1023,电动沙发,comfort_features_negative_feedback,1
Component_1024,路噪,quietness_positive_feedback,1
Component_1025,胎噪,quietness_positive_feedback,1
Component_1026,风噪,quietness_positive_feedback,1
Component_1027,导航声音,quietness_positive_feedback,1
Component_1028,头枕,quietness_positive_feedback,1
Component_1029,主驾驶,quietness_positive_feedback,1
Component_1030,后排,quietness_positive_feedback,1
Component_1031,隔音,quietness_positive_feedback,1
Component_1032,乘坐空间,quietness_positive_feedback,1
Component_1033,行车噪音,quietness_positive_feedback,1
Component_1034,车窗防窥膜,quietness_positive_feedback,1
Component_1035,静谧感,quietness_positive_feedback,1
Component_1036,音响,quietness_positive_feedback,1
Component_1037,隔振,quietness_positive_feedback,1
Component_1038,底盘噪音,quietness_positive_feedback,1
Component_1039,车门,quietness_positive_feedback,1
Component_1040,车内空间,quietness_positive_feedback,1
Component_1041,纯电驾驶模式,quietness_positive_feedback,1
Component_1042,增程发动机启动模式,quietness_positive_feedback,1
Component_1043,静谧性,quietness_positive_feedback,2
Component_1044,风噪,quietness_negative_feedback,2
Component_1045,大荧幕,quietness_negative_feedback,1
Component_1046,轨道,quietness_negative_feedback,1
Component_1047,震荡噪音,quietness_negative_feedback,1
Component_1048,零重力模式,quietness_negative_feedback,1
Component_1049,按摩电机,quietness_negative_feedback,1
Component_1050,空调出风口,air_conditioning_positive_feedback,4
Component_1051,空调,air_conditioning_positive_feedback,1
Component_1052,风向,air_conditioning_negative_feedback,1
Component_1053,空调,air_conditioning_negative_feedback,1
Component_1054,悬架,riding_comfort_other_positive_feedback,1
Component_1055,悬架,riding_comfort_other_negative_feedback,1
Component_1056,减速带,riding_comfort_other_negative_feedback,1
Component_1057,备箱,storage_space_positive_feedback,1
Component_1058,地图袋,storage_space_positive_feedback,1
Component_1059,伞槽,storage_space_positive_feedback,1
Component_1060,储物箱,storage_space_positive_feedback,1
Component_1061,冰箱,storage_space_positive_feedback,1
Component_1062,储物空间,storage_space_positive_feedback,7
Component_1063,空间,storage_space_positive_feedback,1
Component_1064,前仓储物空间,storage_space_positive_feedback,1
Component_1065,后背箱,storage_space_positive_feedback,1
Component_1066,前机舱储物空间,storage_space_positive_feedback,1
Component_1067,四门储物空间,storage_space_positive_feedback,1
Component_1068,后排座椅靠背放倒储物空间,storage_space_positive_feedback,1
Component_1069,前备箱储物盒,storage_space_positive_feedback,1
Component_1070,备胎池下面的储物盒,storage_space_positive_feedback,1
Component_1071,后备箱,storage_space_positive_feedback,2
Component_1072,前备箱,storage_space_positive_feedback,3
Component_1073,冰箱扶手箱,storage_space_positive_feedback,1
Component_1074,三排座椅折叠储物空间,storage_space_positive_feedback,1
Component_1075,副仪表板,storage_space_positive_feedback,1
Component_1076,二排座椅,storage_space_positive_feedback,1
Component_1077,门板储物空间,storage_space_positive_feedback,1
Component_1078,第三排空间,storage_space_positive_feedback,1
Component_1079,后备厢,storage_space_positive_feedback,1
Component_1080,尾箱,storage_space_positive_feedback,1
Component_1081,行李箱,storage_space_negative_feedback,2
Component_1082,方向盘开关,storage_space_negative_feedback,1
Component_1083,副驾储物盒,storage_space_negative_feedback,1
Component_1084,副仪表置杯架,storage_space_negative_feedback,1
Component_1085,后排座椅,storage_space_negative_feedback,1
Component_1086,后备箱,storage_space_negative_feedback,2
Component_1087,中控,storage_space_negative_feedback,1
Component_1088,小冰箱,storage_space_negative_feedback,1
Component_1089,储物空间,storage_space_negative_feedback,2
Component_1090,三排座椅,storage_space_negative_feedback,1
Component_1091,行李厢,storage_space_negative_feedback,1
Component_1092,副驾储物箱,storage_space_negative_feedback,1
Component_1093,冰箱,storage_space_negative_feedback,1
Component_1094,console储物空间,storage_space_negative_feedback,1
Component_1095,电子按钮,convenience_design_positive_feedback,1
Component_1096,沉坑,convenience_design_positive_feedback,1
Component_1097,小憩模式,convenience_design_positive_feedback,1
Component_1098,扶手,convenience_design_positive_feedback,1
Component_1099,水杯设计,convenience_design_positive_feedback,1
Component_1100,头枕,convenience_design_positive_feedback,1
Component_1101,音响,convenience_design_positive_feedback,1
Component_1102,车门,convenience_design_positive_feedback,1
Component_1103,座椅,convenience_design_positive_feedback,2
Component_1104,物理按键,convenience_design_positive_feedback,1
Component_1105,触摸盲操,convenience_design_positive_feedback,1
Component_1106,座椅姿态,convenience_design_positive_feedback,1
Component_1107,座椅功能,convenience_design_positive_feedback,1
Component_1108,虚拟触控按键,convenience_design_positive_feedback,1
Component_1109,屏幕,convenience_design_positive_feedback,1
Component_1110,一键操作,convenience_design_positive_feedback,1
Component_1111,UI,convenience_design_positive_feedback,1
Component_1112,B柱,convenience_design_positive_feedback,1
Component_1113,隐藏式挂钩,convenience_design_positive_feedback,1
Component_1114,二排上下车扶手,convenience_design_positive_feedback,1
Component_1115,三排座椅,convenience_design_positive_feedback,1
Component_1116,二排过道,convenience_design_positive_feedback,1
Component_1117,座椅扶手,convenience_design_positive_feedback,1
Component_1118,右侧老板座,convenience_design_positive_feedback,1
Component_1119,后备箱,convenience_design_positive_feedback,1
Component_1120,小储物空间,convenience_design_positive_feedback,1
Component_1121,挂钩,convenience_design_positive_feedback,1
Component_1122,充电口,convenience_design_positive_feedback,1
Component_1123,尾箱,convenience_design_positive_feedback,1
Component_1124,悬架升降按钮,convenience_design_positive_feedback,1
Component_1125,冰箱,convenience_design_negative_feedback,1
Component_1126,娱乐屏,convenience_design_negative_feedback,1
Component_1127,前排座椅靠背,convenience_design_negative_feedback,1
Component_1128,小桌板,convenience_design_negative_feedback,1
Component_1129,中控实体按键,convenience_design_negative_feedback,1
Component_1130,语音助手,convenience_design_negative_feedback,1
Component_1131,三排座椅,convenience_design_negative_feedback,1
Component_1132,方向盘,convenience_design_negative_feedback,1
Component_1133,门饰板,button_operation_positive_feedback,1
Component_1134,饰条,button_operation_positive_feedback,1
Component_1135,按键,button_operation_positive_feedback,4
Component_1136,科技,button_operation_positive_feedback,1
Component_1137,实体按键,button_operation_positive_feedback,3
Component_1138,机械式内外开门,button_operation_positive_feedback,1
Component_1139,硬按键,button_operation_positive_feedback,1
Component_1140,物理按键,button_operation_positive_feedback,2
Component_1141,方向盘按钮,button_operation_positive_feedback,1
Component_1142,开关门,button_operation_positive_feedback,1
Component_1143,手套箱,button_operation_positive_feedback,1
Component_1144,电子触屏,button_operation_positive_feedback,1
Component_1145,实体开关,button_operation_positive_feedback,1
Component_1146,方向盘按键,button_operation_positive_feedback,2
Component_1147,左拨杆,button_operation_positive_feedback,1
Component_1148,转向灯,button_operation_positive_feedback,1
Component_1149,远光提醒功能,button_operation_positive_feedback,1
Component_1150,方向盘开关,button_operation_positive_feedback,1
Component_1151,机械门把手,button_operation_positive_feedback,1
Component_1152,开门按键,button_operation_positive_feedback,1
Component_1153,按钮,button_operation_positive_feedback,1
Component_1154,扶手开关键,button_operation_positive_feedback,1
Component_1155,旋钮,button_operation_positive_feedback,1
Component_1156,右后车门,button_operation_positive_feedback,1
Component_1157,副驾座椅,button_operation_positive_feedback,1
Component_1158,二排座椅,button_operation_positive_feedback,1
Component_1159,童锁,button_operation_positive_feedback,1
Component_1160,门板上按键,button_operation_positive_feedback,1
Component_1161,按键,button_operation_negative_feedback,2
Component_1162,语音助手,button_operation_negative_feedback,1
Component_1163,空调,button_operation_negative_feedback,2
Component_1164,显示屏,button_operation_negative_feedback,1
Component_1165,后视镜,button_operation_negative_feedback,1
Component_1166,模式开关,button_operation_negative_feedback,1
Component_1167,天幕遮掩帘,button_operation_negative_feedback,1
Component_1168,后备箱按键,button_operation_negative_feedback,1
Component_1169,车门解锁按键,button_operation_negative_feedback,1
Component_1170,隐藏式门把手,button_operation_negative_feedback,1
Component_1171,换电,charging_convenience_positive_feedback,2
Component_1172,无线充电口,charging_convenience_positive_feedback,1
Component_1173,有线充电口,charging_convenience_positive_feedback,1
Component_1174,充电口,charging_convenience_positive_feedback,1
Component_1175,后备箱插座,charging_convenience_positive_feedback,1
Component_1176,座椅充电位,charging_convenience_positive_feedback,1
Component_1177,前排CNSL充电位,charging_convenience_positive_feedback,1
Component_1178,车载冰箱,operation_convenience_other_positive_feedback,1
Component_1179,扶手箱,operation_convenience_other_positive_feedback,1
Component_1180,中控,operation_convenience_other_positive_feedback,1
Component_1181,空间,store_experience_positive_feedback,1
Component_1182,环境,store_experience_positive_feedback,1
Component_1183,接待人员,store_experience_positive_feedback,1
Component_1184,服务,store_experience_positive_feedback,1
Component_1185,水,store_experience_positive_feedback,2
Component_1186,陪同,store_experience_positive_feedback,1
Component_1187,车,store_experience_positive_feedback,1
Component_1188,标签墙,store_experience_positive_feedback,1
Component_1189,解说,store_experience_positive_feedback,1
Component_1190,陪伴,store_experience_positive_feedback,1
Component_1191,销售,store_experience_positive_feedback,1
Component_1192,顾客,store_experience_positive_feedback,1
Component_1193,功能,store_experience_positive_feedback,1
Component_1194,操作指引,store_experience_positive_feedback,1
Component_1195,车辆,store_experience_positive_feedback,1
Component_1196,用户操作,store_experience_positive_feedback,1
Component_1197,门店,store_experience_positive_feedback,3
Component_1198,电脑,store_experience_positive_feedback,1
Component_1199,操作界面,store_experience_positive_feedback,1
Component_1200,价格,store_experience_positive_feedback,1
Component_1201,进出,store_experience_positive_feedback,1
Component_1202,舒适,store_experience_positive_feedback,1
Component_1203,敞亮,store_experience_positive_feedback,1
Component_1204,电话沟通,store_experience_positive_feedback,1
Component_1205,预约,store_experience_positive_feedback,1
Component_1206,出门迎接,store_experience_positive_feedback,1
Component_1207,递水,store_experience_positive_feedback,1
Component_1208,看车,store_experience_positive_feedback,1
Component_1209,试乘试驾,store_experience_positive_feedback,1
Component_1210,智能家居,store_experience_positive_feedback,1
Component_1211,手机,store_experience_positive_feedback,1
Component_1212,汽车,store_experience_positive_feedback,1
Component_1213,展车,store_experience_positive_feedback,1
Component_1214,试驾,store_experience_positive_feedback,1
Component_1215,展台,store_experience_positive_feedback,1
Component_1216,接待人员,store_experience_negative_feedback,1
Component_1217,专业性,store_experience_negative_feedback,1
Component_1218,店内布置,store_experience_negative_feedback,1
Component_1219,讲解,store_experience_negative_feedback,2
Component_1220,专业词汇,store_experience_negative_feedback,1
Component_1221,车型讲解,store_experience_negative_feedback,1
Component_1222,空间,store_experience_negative_feedback,1
Component_1223,目标用户,store_experience_negative_feedback,1
Component_1224,新潮年轻人,store_experience_negative_feedback,1
Component_1225,车辆功能,reception_professionalism_positive_feedback,1
Component_1226,使用方式,reception_professionalism_positive_feedback,1
Component_1227,试乘试驾,reception_professionalism_positive_feedback,1
Component_1228,服务,reception_professionalism_positive_feedback,2
Component_1229,产品,reception_professionalism_positive_feedback,1
Component_1230,讲解,reception_professionalism_positive_feedback,2
Component_1231,展示,reception_professionalism_positive_feedback,1
Component_1232,热情,reception_professionalism_positive_feedback,4
Component_1233,车展介绍,reception_professionalism_positive_feedback,1
Component_1234,接待,reception_professionalism_positive_feedback,7
Component_1235,讲解服务,reception_professionalism_positive_feedback,1
Component_1236,产品功能,reception_professionalism_positive_feedback,1
Component_1237,亲和力,reception_professionalism_positive_feedback,1
Component_1238,销售人员,reception_professionalism_positive_feedback,1
Component_1239,预约,reception_professionalism_positive_feedback,1
Component_1240,上门服务,reception_professionalism_positive_feedback,1
Component_1241,接待人员,reception_professionalism_positive_feedback,1
Component_1242,车辆配置,reception_professionalism_positive_feedback,1
Component_1243,国家政策,reception_professionalism_positive_feedback,1
Component_1244,税收,reception_professionalism_positive_feedback,1
Component_1245,前机舱储物空间,reception_professionalism_positive_feedback,1
Component_1246,语音助手,reception_professionalism_positive_feedback,1
Component_1247,座椅,reception_professionalism_positive_feedback,1
Component_1248,试驾,reception_professionalism_positive_feedback,2
Component_1249,特斯拉车主,reception_professionalism_positive_feedback,1
Component_1250,自动泊车,reception_professionalism_positive_feedback,1
Component_1251,车顶玻璃,reception_professionalism_positive_feedback,1
Component_1252,直营店,reception_professionalism_positive_feedback,1
Component_1253,销售,reception_professionalism_positive_feedback,2
Component_1254,解答疑问,reception_professionalism_positive_feedback,1
Component_1255,接待态度,reception_professionalism_positive_feedback,1
Component_1256,耐心,reception_professionalism_positive_feedback,2
Component_1257,亲切,reception_professionalism_positive_feedback,1
Component_1258,介绍关注点,reception_professionalism_positive_feedback,1
Component_1259,介绍,reception_professionalism_positive_feedback,2
Component_1260,销售人员热情,reception_professionalism_positive_feedback,1
Component_1261,讲解车辆优点,reception_professionalism_positive_feedback,1
Component_1262,混动,reception_professionalism_positive_feedback,1
Component_1263,纯电续航,reception_professionalism_positive_feedback,1
Component_1264,电动滑门,reception_professionalism_positive_feedback,1
Component_1265,空间,reception_professionalism_positive_feedback,1
Component_1266,功能,reception_professionalism_positive_feedback,1
Component_1267,操作体验,reception_professionalism_positive_feedback,1
Component_1268,车,reception_professionalism_positive_feedback,1
Component_1269,人员,reception_professionalism_positive_feedback,1
Component_1270,培训,reception_professionalism_positive_feedback,1
Component_1271,联系方式,reception_professionalism_positive_feedback,1
Component_1272,联系,reception_professionalism_positive_feedback,1
Component_1273,接待人员,reception_professionalism_negative_feedback,2
Component_1274,功利性,reception_professionalism_negative_feedback,1
Component_1275,专业性,reception_professionalism_negative_feedback,2
Component_1276,常用备件,reception_professionalism_negative_feedback,1
Component_1277,宣传内容,reception_professionalism_negative_feedback,1
Component_1278,热情度,reception_professionalism_negative_feedback,1
Component_1279,专业度,reception_professionalism_negative_feedback,1
Component_1280,接待,reception_professionalism_negative_feedback,2
Component_1281,车展,reception_professionalism_negative_feedback,1
Component_1282,试驾,reception_professionalism_negative_feedback,1
Component_1283,路况确认,reception_professionalism_negative_feedback,1
Component_1284,专业能力,reception_professionalism_negative_feedback,1
Component_1285,流程自动化,reception_professionalism_negative_feedback,1
Component_1286,专业词汇,reception_professionalism_negative_feedback,1
Component_1287,智驾搭载计划,reception_professionalism_negative_feedback,1
Component_1288,车展导购,reception_professionalism_negative_feedback,1
Component_1289,敬业度,reception_professionalism_negative_feedback,1
Component_1290,销售人员,reception_professionalism_negative_feedback,2
Component_1291,客户服务形象,reception_professionalism_negative_feedback,1
Component_1292,储物空间,reception_professionalism_negative_feedback,1
Component_1293,功能,reception_professionalism_negative_feedback,1
Component_1294,驾驶与操控,demonstration_positive_feedback,1
Component_1295,辅助驾驶,demonstration_positive_feedback,1
Component_1296,语音助手,demonstration_positive_feedback,1
Component_1297,功能,demonstration_positive_feedback,1
Component_1298,车,demonstration_positive_feedback,1
Component_1299,品牌,demonstration_positive_feedback,1
Component_1300,核心竞争点,demonstration_positive_feedback,1
Component_1301,演示,demonstration_positive_feedback,1
Component_1302,讲解,demonstration_positive_feedback,2
Component_1303,亮点,demonstration_positive_feedback,1
Component_1304,用户关注点,demonstration_positive_feedback,1
Component_1305,体验,demonstration_positive_feedback,1
Component_1306,车型亮点,demonstration_positive_feedback,1
Component_1307,大屏,demonstration_positive_feedback,1
Component_1308,底盘,demonstration_positive_feedback,1
Component_1309,悬架,demonstration_positive_feedback,1
Component_1310,底盘悬架高度,demonstration_positive_feedback,1
Component_1311,车身,demonstration_positive_feedback,1
Component_1312,空间,demonstration_positive_feedback,1
Component_1313,性价比,demonstration_positive_feedback,1
Component_1314,三排沉坑,demonstration_negative_feedback,1
Component_1315,多功能,demonstration_negative_feedback,1
Component_1316,核心卖点,demonstration_negative_feedback,1
Component_1317,动态功能,demonstration_negative_feedback,1
Component_1318,T1A,service_experience_other_positive_feedback,1
Component_1319,底盘,chassis_tuning_positive_feedback,1
Component_1320,四连杆,chassis_tuning_positive_feedback,1
Component_1321,悬架,chassis_tuning_negative_feedback,5
Component_1322,内饰,chassis_tuning_negative_feedback,1
Component_1323,底盘,chassis_tuning_negative_feedback,1
Component_1324,主驾视野,view_positive_feedback,1
Component_1325,盲区视频辅助系统,view_positive_feedback,1
Component_1326,透光性,view_positive_feedback,1
Component_1327,视野,view_positive_feedback,7
Component_1328,前视野,view_positive_feedback,1
Component_1329,主驾座椅,view_positive_feedback,1
Component_1330,A柱,view_positive_feedback,2
Component_1331,前挡风玻璃,view_positive_feedback,1
Component_1332,前视摄像头,view_positive_feedback,1
Component_1333,HUD,view_positive_feedback,1
Component_1334,侧边路况显示系统,view_positive_feedback,1
Component_1335,后视镜,view_positive_feedback,1
Component_1336,车头后视镜,view_positive_feedback,1
Component_1337,补盲镜,view_positive_feedback,1
Component_1338,前排视野,view_positive_feedback,1
Component_1339,前方视野,view_positive_feedback,1
Component_1340,方向盘,view_positive_feedback,1
Component_1341,车身,view_positive_feedback,1
Component_1342,坐姿,view_positive_feedback,1
Component_1343,流媒体后视镜,view_positive_feedback,1
Component_1344,内后视镜,view_negative_feedback,1
Component_1345,发动机盖,view_negative_feedback,2
Component_1346,前下视野,view_negative_feedback,1
Component_1347,A柱,view_negative_feedback,1
Component_1348,HUD,view_negative_feedback,1
Component_1349,车身,view_negative_feedback,1
Component_1350,加速踏板,driving_experience_positive_feedback,2
Component_1351,减速踏板,driving_experience_positive_feedback,1
Component_1352,转向系统,driving_experience_positive_feedback,1
Component_1353,后轮转向,driving_experience_positive_feedback,1
Component_1354,空气悬架,driving_experience_positive_feedback,1
Component_1355,制动踏板,driving_experience_positive_feedback,1
Component_1356,运动模式,driving_experience_positive_feedback,1
Component_1357,路感反馈系统,driving_experience_positive_feedback,1
Component_1358,单踏板模式,driving_experience_positive_feedback,1
Component_1359,悬架,driving_experience_positive_feedback,1
Component_1360,加速系统,driving_experience_positive_feedback,1
Component_1361,MPV属性设计,driving_experience_positive_feedback,1
Component_1362,动力系统,driving_experience_positive_feedback,1
Component_1363,混动系统,driving_experience_positive_feedback,1
Component_1364,低速加速系统,driving_experience_positive_feedback,1
Component_1365,其他模式,driving_experience_negative_feedback,1
Component_1366,单踏板模式,driving_experience_negative_feedback,1
Component_1367,加减速,driving_experience_negative_feedback,1
Component_1368,制动,driving_experience_negative_feedback,1
Component_1369,动力,driving_experience_negative_feedback,1
Component_1370,风噪,noise_reduction_positive_feedback,1
Component_1371,胎噪,noise_reduction_positive_feedback,1
Component_1372,噪音,noise_reduction_positive_feedback,1
Component_1373,动总,noise_reduction_positive_feedback,1
Component_1374,静谧性,noise_reduction_positive_feedback,1
Component_1375,前小窗,noise_reduction_positive_feedback,1
Component_1376,隔音玻璃,noise_reduction_positive_feedback,1
Component_1377,加速系统,noise_reduction_negative_feedback,1
Component_1378,噪声源,noise_reduction_negative_feedback,1
Component_1379,噪音,noise_reduction_negative_feedback,1
Component_1380,轮胎,noise_reduction_negative_feedback,1
Component_1381,驾驶员座姿,driving_comfort_other_positive_feedback,1
Component_1382,视野,driving_comfort_other_positive_feedback,1
Component_1383,ENC,driving_comfort_other_positive_feedback,1
Component_1384,悬架高度,driving_comfort_other_positive_feedback,1
Component_1385,道路通过性,driving_comfort_other_positive_feedback,1
